,s_video_id,e_crf,e_width,e_height,e_codec_profile,e_codec_level,t_average_bitrate,t_average_vmaf
2480,596,55,640,360,main,30,49,6.168432
2481,596,55,768,432,main,30,67,7.560505
2482,596,55,416,234,main,13,23,3.546089
2483,597,18,960,540,main,31,4639,92.145583
2484,597,18,1920,1080,high,40,12931,99.617236
2485,597,18,768,432,main,30,3249,85.62369
2486,597,18,1280,720,main,31,7599,96.700832
2487,597,18,640,360,main,30,2443,78.243923
2488,597,18,416,234,main,13,1187,53.571362
2489,597,20,960,540,main,31,3658,89.649573
2490,597,20,1920,1080,high,40,10789,99.389566
2491,597,20,1280,720,main,31,5944,95.268702
2492,597,20,768,432,main,30,2541,82.333553
2493,597,20,640,360,main,30,1918,74.588942
2494,597,20,416,234,main,13,934,49.798685
2495,597,22,1920,1080,high,40,8919,98.970117
2496,597,22,1280,720,main,31,4634,92.992555
2497,597,22,960,540,main,31,2871,86.226647
2498,597,22,416,234,main,13,732,45.553478
2499,597,22,768,432,main,30,1982,78.258463
2500,597,22,640,360,main,30,1500,70.222382
2501,597,24,1920,1080,high,40,7224,98.060262
2502,597,24,1280,720,main,31,3602,89.756153
2503,597,24,768,432,main,30,1543,73.422179
2504,597,24,640,360,main,30,1170,65.101198
2505,597,24,960,540,main,31,2247,81.892326
2506,597,26,1280,720,main,31,2797,85.446887
2507,597,24,416,234,main,13,574,40.901196
2508,597,26,1920,1080,high,40,5728,96.318125
2509,597,26,960,540,main,31,1753,76.736581
2510,597,26,640,360,main,30,912,59.411544
2511,597,26,416,234,main,13,448,35.978652
2512,597,28,960,540,main,31,1369,70.821165
2513,597,26,768,432,main,30,1200,67.845967
2514,597,28,1920,1080,high,40,4494,93.548925
2515,597,28,1280,720,main,31,2177,80.223173
2516,597,28,640,360,main,30,710,53.223642
2517,597,28,416,234,main,13,349,31.100462
2518,597,30,1920,1080,high,40,3525,89.558498
2519,597,30,1280,720,main,31,1699,74.19719
2520,597,28,768,432,main,30,934,61.671601
2521,597,30,960,540,main,31,1071,64.215247
2522,597,30,768,432,main,30,728,54.94732
2523,597,30,640,360,main,30,554,46.829558
2524,597,30,416,234,main,13,272,26.311516
2525,597,35,1920,1080,high,40,1950,74.620865
2526,597,35,640,360,main,30,300,30.941474
2527,597,35,960,540,main,31,585,46.066487
2528,597,35,1280,720,main,31,936,56.200005
2529,597,35,768,432,main,30,396,37.753839
2530,597,35,416,234,main,13,146,15.846578
2531,597,40,960,540,main,31,328,28.371119
2532,597,40,1920,1080,high,40,1127,54.816454
2533,597,40,1280,720,main,31,531,36.600464
2534,597,40,640,360,main,30,166,17.543242
2535,597,40,768,432,main,30,220,22.080888
2536,597,45,1920,1080,high,40,696,34.896204
2537,597,40,416,234,main,13,80,8.759269
2538,597,45,960,540,main,31,192,15.143308
2539,597,45,1280,720,main,31,317,20.345868
2540,597,45,640,360,main,30,94,9.192367
2541,597,45,768,432,main,30,128,11.313902
2542,597,50,1920,1080,high,40,430,20.34551
2543,597,45,416,234,main,13,45,5.657701
2544,597,50,1280,720,main,31,189,11.059782
2545,597,50,960,540,main,31,112,8.447021
2546,597,50,640,360,main,30,53,5.954921
2547,597,50,768,432,main,30,73,6.972243
2548,597,50,416,234,main,13,25,4.340223
2549,597,55,1920,1080,high,40,394,18.384267
2550,597,55,960,540,main,31,101,7.827148
2551,597,55,1280,720,main,31,171,10.102163
2552,597,55,640,360,main,30,48,5.545785
2553,597,55,768,432,main,30,66,6.422281
2554,597,55,416,234,main,13,22,4.133713
2555,603,18,1920,1080,high,40,9684,99.518938
2556,603,18,640,360,main,30,1539,70.314816
2557,603,18,1280,720,main,31,4923,95.322187
2558,603,18,960,540,main,31,2998,88.809943
2559,603,18,768,432,main,30,2033,80.33936
2560,603,18,416,234,main,13,752,40.074773
2561,603,20,1920,1080,high,40,7815,99.409248
2562,603,20,1280,720,main,31,3713,93.89133
2563,603,20,960,540,main,31,2281,86.605846
2564,603,20,768,432,main,30,1546,77.698251
2565,603,20,416,234,main,13,580,37.295375
2566,603,22,1920,1080,high,40,6162,99.10892
2567,603,22,1280,720,main,31,2813,91.799856
2568,603,20,640,360,main,30,1178,67.468367
2569,603,22,640,360,main,30,906,64.025144
2570,603,22,960,540,main,31,1742,83.819408
2571,603,22,768,432,main,30,1183,74.447838
2572,603,22,416,234,main,13,448,34.056286
2573,603,24,1920,1080,high,40,4761,98.390943
2574,603,24,1280,720,main,31,2144,89.015816
2575,603,24,960,540,main,31,1337,80.360631
2576,603,24,640,360,main,30,700,60.030366
2577,603,24,768,432,main,30,910,70.583977
2578,603,24,416,234,main,13,348,30.508838
2579,603,26,1920,1080,high,40,3637,96.837814
2580,603,26,1280,720,main,31,1641,85.529835
2581,603,26,960,540,main,31,1032,76.230902
2582,603,26,768,432,main,30,704,66.096307
2583,603,26,640,360,main,30,543,55.462262
2584,603,26,416,234,main,13,269,26.639476
2585,603,28,1920,1080,high,40,2784,94.38081
2586,603,28,1280,720,main,31,1268,81.322036
2587,603,28,960,540,main,31,803,71.470293
2588,603,28,640,360,main,30,422,50.501059
2589,603,28,768,432,main,30,547,61.013804
2590,603,28,416,234,main,13,209,22.759619
2591,603,30,1920,1080,high,40,2158,90.989865
2592,603,30,960,540,main,31,628,66.040791
2593,603,30,1280,720,main,31,990,76.407987
2594,603,30,640,360,main,30,329,45.140187
2595,603,30,768,432,main,30,428,55.517111
2596,603,30,416,234,main,13,163,18.923515
2597,603,35,1920,1080,high,40,1216,78.402753
2598,603,35,1280,720,main,31,557,61.547423
2599,603,35,960,540,main,31,351,51.013628
2600,603,35,640,360,main,30,182,31.471122
2601,603,35,768,432,main,30,238,40.678051
2602,603,35,416,234,main,13,90,10.393965
2603,603,40,1920,1080,high,40,739,61.460612
2604,603,40,1280,720,main,31,331,45.201143
2605,603,40,960,540,main,31,206,35.103406
2606,603,40,640,360,main,30,105,19.116162
2607,603,40,768,432,main,30,139,26.360307
2608,603,40,416,234,main,13,52,4.879405
2609,603,45,1920,1080,high,40,458,44.347704
2610,603,45,960,540,main,31,126,20.345376
2611,603,45,1280,720,main,31,205,30.04014
2612,603,45,768,432,main,30,85,14.073804
2613,603,45,416,234,main,13,31,1.912804
2614,603,50,1920,1080,high,40,265,28.638996
2615,603,45,640,360,main,30,63,9.268522
2616,603,50,1280,720,main,31,123,15.743703
2617,603,50,768,432,main,30,50,5.725632
2618,603,50,960,540,main,31,75,8.229296
2619,603,50,640,360,main,30,36,3.283022
2620,603,50,416,234,main,13,17,0.61626
2621,603,55,1920,1080,high,40,238,25.736584
2622,603,55,1280,720,main,31,111,12.705301
2623,603,55,640,360,main,30,33,2.182493
2624,603,55,768,432,main,30,45,4.353534
2625,603,55,960,540,main,31,67,6.432144
2626,603,55,416,234,main,13,16,0.517933
2627,605,18,640,360,main,30,1971,65.553716
2628,605,18,960,540,main,31,3804,86.987265
2629,605,18,768,432,main,30,2627,77.315
2630,605,18,1920,1080,high,40,10522,99.601836
2631,605,18,1280,720,main,31,6208,94.829255
2632,605,20,1280,720,main,31,4820,93.102339
2633,605,20,1920,1080,high,40,8700,99.414776
2634,605,20,960,540,main,31,2966,84.493973
2635,605,20,640,360,main,30,1519,62.229603
2636,605,18,416,234,main,13,938,35.09356
2637,605,20,768,432,main,30,2023,74.244489
2638,605,20,416,234,main,13,726,31.848285
2639,605,22,1920,1080,high,40,7093,98.965461
2640,605,22,1280,720,main,31,3732,90.753168
2641,605,22,960,540,main,31,2303,81.385078
2642,605,22,640,360,main,30,1172,58.357444
2643,605,22,416,234,main,13,562,28.275294
2644,605,22,768,432,main,30,1559,70.587165
2645,605,24,1920,1080,high,40,5706,98.023471
2646,605,24,1280,720,main,31,2883,87.707601
2647,605,24,640,360,main,30,904,54.023738
2648,605,24,768,432,main,30,1203,66.359372
2649,605,24,960,540,main,31,1783,77.568155
2650,605,24,416,234,main,13,434,24.49086
2651,605,26,1920,1080,high,40,4552,96.471462
2652,605,26,960,540,main,31,1379,73.151987
2653,605,26,1280,720,main,31,2223,83.974902
2654,605,26,768,432,main,30,929,61.670229
2655,605,26,640,360,main,30,698,49.248154
2656,605,28,1920,1080,high,40,3618,93.990118
2657,605,26,416,234,main,13,335,20.594911
2658,605,28,1280,720,main,31,1715,79.509162
2659,605,28,960,540,main,31,1066,68.162177
2660,605,28,640,360,main,30,540,44.206411
2661,605,30,1920,1080,high,40,2849,90.364958
2662,605,28,768,432,main,30,717,56.541736
2663,605,30,1280,720,main,31,1324,74.334007
2664,605,28,416,234,main,13,259,16.701896
2665,605,30,960,540,main,31,826,62.65905
2666,605,30,768,432,main,30,554,51.083738
2667,605,35,1920,1080,high,40,1557,76.982811
2668,605,30,640,360,main,30,417,39.047002
2669,605,30,416,234,main,13,199,12.94519
2670,605,35,1280,720,main,31,708,59.192279
2671,605,35,640,360,main,30,221,26.195814
2672,605,35,960,540,main,31,441,47.718245
2673,605,35,768,432,main,30,296,36.74824
2674,605,35,416,234,main,13,105,5.126813
2675,605,40,1920,1080,high,40,883,59.559035
2676,605,40,960,540,main,31,243,32.178469
2677,605,40,1280,720,main,31,395,42.860835
2678,605,40,640,360,main,30,120,13.264677
2679,605,40,768,432,main,30,162,22.659994
2680,605,40,416,234,main,13,57,1.571569
2681,605,45,1920,1080,high,40,532,42.045684
2682,605,45,1280,720,main,31,236,28.166216
2683,605,45,640,360,main,30,70,4.084084
2684,605,45,960,540,main,31,143,18.07994
2685,605,45,416,234,main,13,33,0.537532
2686,605,50,1920,1080,high,40,309,26.195527
2687,605,50,1280,720,main,31,137,12.68594
2688,605,50,960,540,main,31,82,4.113882
2689,605,45,768,432,main,30,94,8.936313
2690,605,50,768,432,main,30,54,1.60949
2691,605,50,640,360,main,30,39,1.012608
2692,605,50,416,234,main,13,19,0.374155
2693,605,55,1920,1080,high,40,278,23.724609
2694,605,55,1280,720,main,31,122,9.674587
2695,605,55,416,234,main,13,17,0.35837
2696,605,55,640,360,main,30,35,0.789343
2697,605,55,768,432,main,30,48,1.031521
2698,605,55,960,540,main,31,73,2.643611
2699,610,18,640,360,main,30,2156,70.448256
2700,610,18,768,432,main,30,2874,80.663468
2701,610,18,960,540,main,31,4101,89.605825
2702,610,18,1280,720,main,31,6695,96.244965
2703,610,18,1920,1080,high,40,11520,99.614296
2704,610,18,416,234,main,13,1015,40.774297
2705,610,20,1280,720,main,31,5156,94.358162
2706,610,20,1920,1080,high,40,9592,99.448979
2707,610,22,1920,1080,high,40,7846,99.053073
2708,610,20,768,432,main,30,2205,77.364509
2709,610,20,416,234,main,13,781,37.515776
2710,610,20,640,360,main,30,1657,66.913013
2711,610,20,960,540,main,31,3173,86.872265
2712,610,22,960,540,main,31,2440,83.28595
2713,610,22,1280,720,main,31,3953,91.654603
2714,610,22,640,360,main,30,1268,62.69616
2715,610,22,416,234,main,13,597,33.798383
2716,610,22,768,432,main,30,1685,73.283661
2717,610,24,1920,1080,high,40,6253,97.958109
2718,610,24,1280,720,main,31,3029,88.103929
2719,610,24,960,540,main,31,1873,78.869334
2720,610,24,768,432,main,30,1285,68.455723
2721,610,24,640,360,main,30,968,57.755501
2722,610,26,1920,1080,high,40,4880,95.845753
2723,610,24,416,234,main,13,455,29.678465
2724,610,26,1280,720,main,31,2321,83.676912
2725,610,26,960,540,main,31,1437,73.759234
2726,610,26,640,360,main,30,737,52.313447
2727,610,26,768,432,main,30,979,63.02336
2728,610,26,416,234,main,13,347,25.525927
2729,610,28,1920,1080,high,40,3779,92.59146
2730,610,28,1280,720,main,31,1782,78.392551
2731,610,28,960,540,main,31,1103,67.931675
2732,610,28,416,234,main,13,264,21.462329
2733,610,28,640,360,main,30,562,46.507213
2734,610,28,768,432,main,30,747,56.988974
2735,610,30,1280,720,main,31,1371,72.299229
2736,610,30,1920,1080,high,40,2926,88.118108
2737,610,30,960,540,main,31,849,61.487083
2738,610,30,640,360,main,30,429,40.500462
2739,610,30,768,432,main,30,571,50.603991
2740,610,30,416,234,main,13,202,17.658112
2741,610,35,1920,1080,high,40,1586,72.710581
2742,610,35,640,360,main,30,223,26.257415
2743,610,35,960,540,main,31,450,44.305608
2744,610,35,1280,720,main,31,730,54.783366
2745,610,35,768,432,main,30,299,34.665617
2746,610,35,416,234,main,13,105,9.30744
2747,610,40,1920,1080,high,40,912,53.46323
2748,610,40,1280,720,main,31,403,36.584367
2749,610,40,640,360,main,30,120,13.960041
2750,610,40,960,540,main,31,246,27.822953
2751,610,40,768,432,main,30,163,20.256677
2752,610,40,416,234,main,13,57,4.153267
2753,610,45,1920,1080,high,40,548,35.363656
2754,610,45,1280,720,main,31,239,21.493132
2755,610,45,960,540,main,31,143,13.941131
2756,610,45,640,360,main,30,68,5.727871
2757,610,45,768,432,main,30,93,8.926803
2758,610,45,416,234,main,13,32,1.876952
2759,610,50,1920,1080,high,40,307,20.953409
2760,610,50,1280,720,main,31,137,10.0487
2761,610,50,960,540,main,31,81,5.234405
2762,610,50,640,360,main,30,38,1.880995
2763,610,50,768,432,main,30,53,2.928068
2764,610,50,416,234,main,13,18,0.946491
2765,610,55,1920,1080,high,40,276,18.499512
2766,610,55,1280,720,main,31,123,8.061942
2767,610,55,960,540,main,31,72,3.952413
2768,610,55,640,360,main,30,33,1.573446
2769,610,55,768,432,main,30,47,2.379944
2770,610,55,416,234,main,13,16,0.818263
2771,614,18,1920,1080,high,40,6917,97.483414
2772,614,18,1280,720,main,31,3188,92.627539
2773,614,18,960,540,main,31,1849,87.69715
2774,614,18,768,432,main,30,1286,81.441473
2775,614,18,640,360,main,30,929,76.750503
2776,614,20,1280,720,main,31,2332,90.993292
2777,614,18,416,234,main,13,474,53.584814
2778,614,20,1920,1080,high,40,5221,96.801162
2779,614,20,640,360,main,30,713,74.113245
2780,614,20,960,540,main,31,1384,85.608633
2781,614,20,768,432,main,30,970,78.733228
2782,614,20,416,234,main,13,372,50.713108
2783,614,22,1920,1080,high,40,4016,95.858072
2784,614,22,960,540,main,31,1053,82.97144
2785,614,22,1280,720,main,31,1719,88.878104
2786,614,22,768,432,main,30,745,75.544855
2787,614,22,640,360,main,30,555,71.065214
2788,614,22,416,234,main,13,294,47.546516
2789,614,24,1920,1080,high,40,3019,94.398316
2790,614,24,640,360,main,30,438,67.571629
2791,614,24,960,540,main,31,815,79.977043
2792,614,24,1280,720,main,31,1295,86.349365
2793,614,24,768,432,main,30,585,71.945204
2794,614,24,416,234,main,13,233,43.779196
2795,614,26,960,540,main,31,643,76.468114
2796,614,26,1280,720,main,31,1004,83.402887
2797,614,26,1920,1080,high,40,2202,92.51013
2798,614,26,640,360,main,30,347,63.425843
2799,614,26,768,432,main,30,463,67.735727
2800,614,28,1920,1080,high,40,1620,89.932717
2801,614,26,416,234,main,13,184,39.796537
2802,614,28,1280,720,main,31,796,79.883069
2803,614,28,960,540,main,31,513,72.260055
2804,614,28,640,360,main,30,278,58.897932
2805,614,28,416,234,main,13,147,35.907101
2806,614,28,768,432,main,30,370,62.885217
2807,614,30,1920,1080,high,40,1267,86.865591
2808,614,30,1280,720,main,31,637,75.85627
2809,614,30,960,540,main,31,413,67.610619
2810,614,30,768,432,main,30,296,57.658345
2811,614,30,640,360,main,30,223,54.108492
2812,614,30,416,234,main,13,117,31.539629
2813,614,35,1920,1080,high,40,743,76.259701
2814,614,35,1280,720,main,31,381,63.346246
2815,614,35,640,360,main,30,130,40.381363
2816,614,35,960,540,main,31,244,54.063751
2817,614,35,768,432,main,30,173,43.683074
2818,614,35,416,234,main,13,66,20.539204
2819,614,40,1920,1080,high,40,468,62.30358
2820,614,40,1280,720,main,31,231,47.786568
2821,614,40,640,360,main,30,76,27.091868
2822,614,40,960,540,main,31,146,39.033004
2823,614,40,768,432,main,30,101,29.541646
2824,614,40,416,234,main,13,38,12.080593
2825,614,45,1920,1080,high,40,303,45.473974
2826,614,45,960,540,main,31,89,23.298334
2827,614,45,1280,720,main,31,143,31.680186
2828,614,45,640,360,main,30,45,15.846741
2829,614,45,768,432,main,30,61,15.616952
2830,614,45,416,234,main,13,22,6.876009
2831,614,50,1280,720,main,31,87,18.624489
2832,614,50,960,540,main,31,53,13.762585
2833,614,50,1920,1080,high,40,187,28.199298
2834,614,50,640,360,main,30,27,9.458314
2835,614,50,416,234,main,13,13,3.805071
2836,614,50,768,432,main,30,37,7.186733
2837,614,55,1920,1080,high,40,171,25.925279
2838,614,55,1280,720,main,31,79,16.311788
2839,614,55,960,540,main,31,48,12.055776
2840,614,55,640,360,main,30,24,8.497534
2841,614,55,768,432,main,30,34,4.542594
2842,614,55,416,234,main,13,12,3.963103
2843,616,18,1280,720,main,31,6380,97.452391
2844,616,18,1920,1080,high,40,12633,99.216426
2845,616,18,960,540,main,31,3927,94.438006
2846,616,18,640,360,main,30,2108,79.91108
2847,616,18,768,432,main,30,2702,88.298268
2848,616,18,416,234,main,13,1017,52.134538
2849,616,20,1920,1080,high,40,10393,99.004992
2850,616,20,1280,720,main,31,4929,96.626105
2851,616,20,960,540,main,31,3054,92.563805
2852,616,20,640,360,main,30,1638,76.484739
2853,616,20,768,432,main,30,2086,85.250695
2854,616,20,416,234,main,13,791,48.75443
2855,616,22,1920,1080,high,40,8324,98.653122
2856,616,22,1280,720,main,31,3815,95.281143
2857,616,22,640,360,main,30,1275,72.32664
2858,616,22,960,540,main,31,2377,89.671548
2859,616,22,416,234,main,13,614,44.823478
2860,616,22,768,432,main,30,1615,81.422568
2861,616,24,1920,1080,high,40,6561,98.117894
2862,616,24,1280,720,main,31,2969,92.906355
2863,616,24,960,540,main,31,1857,85.649948
2864,616,24,768,432,main,30,1255,76.762398
2865,616,24,640,360,main,30,994,67.40187
2866,616,26,1920,1080,high,40,5174,97.11719
2867,616,24,416,234,main,13,478,40.533857
2868,616,26,960,540,main,31,1455,80.726936
2869,616,26,640,360,main,30,777,61.751371
2870,616,26,1280,720,main,31,2319,89.055899
2871,616,26,768,432,main,30,982,71.440839
2872,616,26,416,234,main,13,372,35.788201
2873,616,28,1920,1080,high,40,4094,95.267011
2874,616,28,1280,720,main,31,1823,84.084629
2875,616,28,960,540,main,31,1145,74.990261
2876,616,28,640,360,main,30,610,55.576799
2877,616,28,416,234,main,13,292,31.079194
2878,616,28,768,432,main,30,770,65.296268
2879,616,30,1280,720,main,31,1440,78.153766
2880,616,30,1920,1080,high,40,3262,91.949444
2881,616,30,640,360,main,30,480,49.049184
2882,616,30,960,540,main,31,904,68.321377
2883,616,30,768,432,main,30,605,58.460272
2884,616,35,1920,1080,high,40,1897,77.697712
2885,616,30,416,234,main,13,228,26.430605
2886,616,35,1280,720,main,31,817,60.388592
2887,616,35,640,360,main,30,265,33.020196
2888,616,35,960,540,main,31,507,50.199954
2889,616,40,1920,1080,high,40,1145,58.221942
2890,616,35,768,432,main,30,336,40.761501
2891,616,35,416,234,main,13,125,16.05685
2892,616,40,1280,720,main,31,475,41.300349
2893,616,40,640,360,main,30,150,19.807636
2894,616,40,960,540,main,31,292,32.433421
2895,616,40,768,432,main,30,194,25.250292
2896,616,40,416,234,main,13,71,8.871354
2897,616,45,1920,1080,high,40,724,39.160607
2898,616,45,1280,720,main,31,295,26.244648
2899,616,45,960,540,main,31,182,19.552169
2900,616,45,640,360,main,30,92,11.254762
2901,616,45,768,432,main,30,120,14.821267
2902,616,45,416,234,main,13,44,5.111993
2903,616,50,1920,1080,high,40,436,26.324194
2904,616,50,1280,720,main,31,190,16.737088
2905,616,50,960,540,main,31,116,11.549583
2906,616,50,640,360,main,30,56,5.941466
2907,616,50,768,432,main,30,77,8.73033
2908,616,50,416,234,main,13,26,2.434371
2909,616,55,1920,1080,high,40,398,23.808148
2910,616,55,1280,720,main,31,177,14.408198
2911,616,55,416,234,main,13,25,2.353773
2912,616,55,960,540,main,31,108,10.305572
2913,616,55,768,432,main,30,70,7.679362
2914,616,55,640,360,main,30,51,5.120019
2915,617,18,1280,720,main,31,9546,95.085981
2916,617,18,960,540,main,31,5879,88.366382
2917,617,18,640,360,main,30,3035,69.501849
2918,617,18,1920,1080,high,40,14844,99.303751
2919,617,18,768,432,main,30,4145,79.672476
2920,617,18,416,234,main,13,1425,39.197706
2921,617,20,1920,1080,high,40,12582,99.073798
2922,617,20,1280,720,main,31,7609,93.71366
2923,617,20,960,540,main,31,4724,85.942253
2924,617,20,640,360,main,30,2412,66.034028
2925,617,22,1920,1080,high,40,10724,98.74267
2926,617,20,768,432,main,30,3290,76.496152
2927,617,20,416,234,main,13,1134,36.20241
2928,617,22,1280,720,main,31,6020,91.588061
2929,617,22,640,360,main,30,1901,61.876932
2930,617,22,960,540,main,31,3754,82.674549
2931,617,22,768,432,main,30,2594,72.532926
2932,617,22,416,234,main,13,896,32.840575
2933,617,24,1920,1080,high,40,8990,98.116118
2934,617,24,640,360,main,30,1488,57.115473
2935,617,24,1280,720,main,31,4723,88.397224
2936,617,24,960,540,main,31,2949,78.382392
2937,617,24,768,432,main,30,2028,67.878572
2938,617,26,1920,1080,high,40,7362,96.675135
2939,617,26,1280,720,main,31,3685,84.17723
2940,617,24,416,234,main,13,699,29.127706
2941,617,26,960,540,main,31,2298,73.22828
2942,617,26,640,360,main,30,1155,51.937592
2943,617,26,416,234,main,13,541,25.325207
2944,617,26,768,432,main,30,1575,62.598622
2945,617,28,1920,1080,high,40,5891,94.014804
2946,617,28,1280,720,main,31,2859,78.896948
2947,617,28,960,540,main,31,1780,67.405082
2948,617,28,640,360,main,30,890,46.292319
2949,617,28,768,432,main,30,1216,56.742654
2950,617,28,416,234,main,13,416,21.454665
2951,617,30,1920,1080,high,40,4617,89.993003
2952,617,30,1280,720,main,31,2207,72.805962
2953,617,30,640,360,main,30,681,40.531512
2954,617,30,960,540,main,31,1372,61.024739
2955,617,30,416,234,main,13,317,17.791871
2956,617,30,768,432,main,30,932,50.507304
2957,617,35,1920,1080,high,40,2409,74.008123
2958,617,35,960,540,main,31,698,43.952589
2959,617,35,1280,720,main,31,1139,55.146727
2960,617,35,640,360,main,30,339,26.629881
2961,617,35,768,432,main,30,468,34.854147
2962,617,35,416,234,main,13,157,9.419096
2963,617,40,1920,1080,high,40,1259,54.653616
2964,617,40,1280,720,main,31,572,36.92772
2965,617,40,960,540,main,31,343,27.598151
2966,617,40,640,360,main,30,164,14.389985
2967,617,40,768,432,main,30,228,20.647765
2968,617,45,1920,1080,high,40,685,36.221606
2969,617,45,1280,720,main,31,308,21.754715
2970,617,40,416,234,main,13,76,4.073496
2971,617,45,960,540,main,31,182,14.667191
2972,617,45,640,360,main,30,87,5.983705
2973,617,45,768,432,main,30,120,9.705364
2974,617,45,416,234,main,13,40,2.11196
2975,617,50,1920,1080,high,40,384,21.084551
2976,617,50,1280,720,main,31,167,10.691973
2977,617,50,960,540,main,31,99,5.431434
2978,617,50,768,432,main,30,65,3.262804
2979,617,50,640,360,main,30,46,2.209183
2980,617,50,416,234,main,13,22,1.280592
2981,617,55,1920,1080,high,40,345,18.556007
2982,617,55,1280,720,main,31,148,8.93372
2983,617,55,960,540,main,31,88,4.394409
2984,617,55,768,432,main,30,58,2.541851
2985,617,55,640,360,main,30,41,1.748285
2986,617,55,416,234,main,13,19,1.270221
2987,619,18,1280,720,main,31,5000,94.157078
2988,619,18,1920,1080,high,40,10042,98.454769
2989,619,18,960,540,main,31,2968,88.548967
2990,619,18,768,432,main,30,1949,81.799181
2991,619,18,640,360,main,30,1451,74.098965
2992,619,18,416,234,main,13,701,47.657673
2993,619,20,1920,1080,high,40,7802,97.996542
2994,619,20,1280,720,main,31,3607,92.926435
2995,619,20,640,360,main,30,1097,71.889298
2996,619,20,960,540,main,31,2180,86.917707
2997,619,20,416,234,main,13,542,45.390993
2998,619,20,768,432,main,30,1451,79.858322
2999,619,22,1920,1080,high,40,6009,97.283339
3000,619,22,1280,720,main,31,2634,91.368331
3001,619,22,768,432,main,30,1101,77.453079
3002,619,22,640,360,main,30,841,69.229323
3003,619,22,960,540,main,31,1624,84.882136
3004,619,22,416,234,main,13,422,42.775604
3005,619,24,1920,1080,high,40,4552,96.211805
3006,619,24,1280,720,main,31,1952,89.383401
3007,619,24,960,540,main,31,1229,82.347283
3008,619,24,768,432,main,30,847,74.46965
3009,619,24,640,360,main,30,651,65.998154
3010,619,24,416,234,main,13,330,39.685333
3011,619,26,1920,1080,high,40,3412,94.763413
3012,619,26,1280,720,main,31,1484,86.941926
3013,619,26,960,540,main,31,949,79.259799
3014,619,26,768,432,main,30,662,70.964456
3015,619,26,640,360,main,30,510,62.264561
3016,619,26,416,234,main,13,259,36.225357
3017,619,28,1280,720,main,31,1155,83.829637
3018,619,28,1920,1080,high,40,2564,92.851657
3019,619,28,960,540,main,31,745,75.475956
3020,619,28,640,360,main,30,402,58.000713
3021,619,28,768,432,main,30,522,66.800912
3022,619,28,416,234,main,13,204,32.45953
3023,619,30,1920,1080,high,40,1967,90.314743
3024,619,30,1280,720,main,31,916,80.004127
3025,619,30,960,540,main,31,593,71.025002
3026,619,30,640,360,main,30,320,53.174716
3027,619,30,768,432,main,30,416,62.079465
3028,619,35,1920,1080,high,40,1120,80.755641
3029,619,30,416,234,main,13,162,28.476087
3030,619,35,1280,720,main,31,544,67.216099
3031,619,35,960,540,main,31,349,57.162216
3032,619,35,640,360,main,30,186,39.469519
3033,619,35,768,432,main,30,243,48.095836
3034,619,40,1920,1080,high,40,703,65.781085
3035,619,35,416,234,main,13,93,18.040556
3036,619,40,1280,720,main,31,345,50.870829
3037,619,40,960,540,main,31,218,40.778039
3038,619,40,640,360,main,30,112,24.915011
3039,619,40,768,432,main,30,149,32.146789
3040,619,40,416,234,main,13,55,9.673579
3041,619,45,1920,1080,high,40,472,47.197179
3042,619,45,1280,720,main,31,232,33.351903
3043,619,45,960,540,main,31,142,24.132407
3044,619,45,640,360,main,30,71,11.592705
3045,619,45,768,432,main,30,95,16.864009
3046,619,45,416,234,main,13,34,3.443546
3047,619,50,1920,1080,high,40,297,29.097514
3048,619,50,1280,720,main,31,141,15.612159
3049,619,50,960,540,main,31,84,8.254681
3050,619,50,640,360,main,30,41,2.335573
3051,619,50,768,432,main,30,55,4.450441
3052,619,50,416,234,main,13,20,0.63354
3053,619,55,1280,720,main,31,128,12.668436
3054,619,55,1920,1080,high,40,274,26.014804
3055,619,55,960,540,main,31,76,6.052434
3056,619,55,640,360,main,30,37,1.501716
3057,619,55,768,432,main,30,50,2.740955
3058,619,55,416,234,main,13,18,0.438303
3059,620,18,1920,1080,high,40,12213,99.400561
3060,620,18,1280,720,main,31,6125,94.026784
3061,620,18,960,540,main,31,3540,86.376731
3062,620,18,640,360,main,30,1757,68.325627
3063,620,18,768,432,main,30,2366,77.754105
3064,620,18,416,234,main,13,852,38.645873
3065,620,20,1920,1080,high,40,9628,99.061694
3066,620,20,1280,720,main,31,4384,92.454505
3067,620,20,640,360,main,30,1329,65.705836
3068,620,20,960,540,main,31,2595,84.307115
3069,620,20,416,234,main,13,657,36.130744
3070,620,20,768,432,main,30,1764,75.315458
3071,620,22,1920,1080,high,40,7442,98.464213
3072,620,22,1280,720,main,31,3169,90.369293
3073,620,22,960,540,main,31,1928,81.747982
3074,620,22,768,432,main,30,1332,72.389863
3075,620,22,640,360,main,30,1014,62.6183
3076,620,22,416,234,main,13,507,33.223662
3077,620,24,1920,1080,high,40,5555,97.461325
3078,620,24,1280,720,main,31,2343,87.733543
3079,620,24,960,540,main,31,1461,78.65068
3080,620,24,640,360,main,30,780,58.977642
3081,620,24,416,234,main,13,392,29.941306
3082,620,24,768,432,main,30,1019,68.911902
3083,620,26,1920,1080,high,40,4086,95.749392
3084,620,26,1280,720,main,31,1774,84.555386
3085,620,26,960,540,main,31,1127,74.97739
3086,620,26,640,360,main,30,605,54.820971
3087,620,26,768,432,main,30,789,64.862634
3088,620,26,416,234,main,13,304,26.290334
